dt_referencia;no_produto;no_tipo;vr_real;vr_dolar
2006-11-08;acucar_cristal_sao_paulo;acucar;36.74;17.13
2006-11-08;bezerro_ms;bezerro;370.84;172.88
2006-11-09;algodao_8_dias;algodao;127.76;59.67
2006-11-09;acucar_cristal_sao_paulo;acucar;36.76;17.17
2006-11-09;soja_parana;soja;32.79;15.32
2006-11-09;cafe_arabica;cafe;267.92;125.14
2006-11-09;frango_congelado;frango;2.28;1.06
2006-11-09;frango_resfriado;frango;2.24;1.05
2006-11-09;trigo_parana;trigo;519.11;242.46
2006-11-09;bezerro_ms;bezerro;370.82;173.2
2006-11-09;milho;milho;22.64;10.58
2006-11-09;soja_paranagua;soja;34.24;15.99
2006-11-09;boi_gordo;boi;55.99;26.15
2006-11-09;arroz_em_casca;arroz;25.77;12.04
2006-11-09;cafe_robusta;cafe;202.38;94.53
2006-11-10;etanol_anidro;etanol;0.8634;0.40299999999999997
2006-11-10;arroz_em_casca;arroz;25.71;11.95
2006-11-10;frango_resfriado;frango;2.24;1.04
2006-11-10;etanol_hidratado_outros_fins;etanol;0.8659;0.4041
2006-11-10;milho;milho;22.55;10.48
2006-11-10;acucar_cristal_sao_paulo;acucar;36.33;16.88
2006-11-10;etanol_hidratado;etanol;0.7585;0.354
2006-11-10;cafe_arabica;cafe;265.19;123.23
2006-11-10;cafe_robusta;cafe;203.79;94.7
2006-11-10;algodao_8_dias;algodao;128.1;59.53
2006-11-10;frango_congelado;frango;2.32;1.08
2006-11-10;soja_parana;soja;32.84;15.26
2006-11-10;boi_gordo;boi;55.78;25.92
2006-11-10;trigo_parana;trigo;515.9;239.73
2006-11-10;bezerro_ms;bezerro;370.58;172.2
2006-11-10;soja_paranagua;soja;34.17;15.88
2006-11-13;bezerro_ms;bezerro;370.08;170.62
2006-11-13;boi_gordo;boi;55.6;25.64
2006-11-13;frango_congelado;frango;2.38;1.1
2006-11-13;acucar_cristal_sao_paulo;acucar;36.27;16.72
2006-11-13;frango_resfriado;frango;2.24;1.03
2006-11-13;algodao_8_dias;algodao;128.18;59.1
2006-11-13;arroz_em_casca;arroz;25.53;11.77
2006-11-13;soja_paranagua;soja;34.06;15.7
2006-11-13;cafe_arabica;cafe;265.34;122.33
2006-11-13;milho;milho;22.62;10.43
2006-11-13;cafe_robusta;cafe;200.92;92.63
2006-11-13;soja_parana;soja;32.74;15.09
2006-11-13;trigo_parana;trigo;513.68;236.83
2006-11-14;milho;milho;22.56;10.5
2006-11-14;algodao_8_dias;algodao;128.34;59.72
2006-11-14;soja_parana;soja;32.96;15.34
2006-11-14;cafe_robusta;cafe;202.65;94.3
2006-11-14;soja_paranagua;soja;34.18;15.91
2006-11-14;trigo_parana;trigo;509.83;237.24
2006-11-14;boi_gordo;boi;55.56;25.85
2006-11-14;frango_resfriado;frango;2.25;1.05
2006-11-14;arroz_em_casca;arroz;25.39;11.81
2006-11-14;frango_congelado;frango;2.4;1.12
2006-11-14;cafe_arabica;cafe;268.04;124.73
2006-11-14;bezerro_ms;bezerro;369.58;171.98
2006-11-14;acucar_cristal_sao_paulo;acucar;36.41;16.94
2006-11-16;frango_congelado;frango;2.39;1.11
2006-11-16;cafe_robusta;cafe;205.07;95.21
2006-11-16;trigo_parana;trigo;511.43;237.43
2006-11-16;frango_resfriado;frango;2.26;1.05
2006-11-16;bezerro_ms;bezerro;369.16;171.38
2006-11-16;algodao_8_dias;algodao;128.56;59.68
2006-11-16;cafe_arabica;cafe;273.82;127.12
2006-11-16;soja_paranagua;soja;34.38;15.96
2006-11-16;boi_gordo;boi;55.29;25.67
2006-11-16;arroz_em_casca;arroz;25.24;11.72
2006-11-16;soja_parana;soja;33.13;15.38
2006-11-16;milho;milho;22.61;10.5
2006-11-16;acucar_cristal_sao_paulo;acucar;36.39;16.89
2006-11-17;etanol_hidratado_outros_fins;etanol;0.8713;0.4037
2006-11-17;soja_paranagua;soja;34.5;15.97
2006-11-17;etanol_hidratado;etanol;0.7490000000000001;0.3471
2006-11-17;algodao_8_dias;algodao;128.9;59.68
2006-11-17;frango_resfriado;frango;2.26;1.05
2006-11-17;trigo_parana;trigo;510.31;236.26
2006-11-17;bezerro_ms;bezerro;369.12;170.89
2006-11-17;cafe_robusta;cafe;200.46;92.8
2006-11-17;arroz_em_casca;arroz;25.21;11.67
2006-11-17;frango_congelado;frango;2.4;1.11
2006-11-17;etanol_anidro;etanol;0.852;0.3948
2006-11-17;boi_gordo;boi;55.26;25.58
2006-11-17;soja_parana;soja;33.12;15.34
2006-11-17;cafe_arabica;cafe;262.38;121.47
2006-11-17;acucar_cristal_sao_paulo;acucar;36.34;16.82
2006-11-17;milho;milho;22.63;10.47
2006-11-20;soja_parana;soja;33.35;15.43
2006-11-20;cafe_arabica;cafe;271.32;125.2
2006-11-20;frango_congelado;frango;2.38;1.1
2006-11-20;algodao_8_dias;algodao;129.02;59.7
2006-11-20;acucar_cristal_sao_paulo;acucar;36.28;16.79
2006-11-20;milho;milho;22.95;10.62
2006-11-20;frango_resfriado;frango;2.23;1.03
2006-11-20;soja_paranagua;soja;34.69;16.05
2006-11-20;arroz_em_casca;arroz;25.12;11.62
2006-11-20;cafe_robusta;cafe;200.17;92.37
2006-11-20;trigo_parana;trigo;511.0;236.46
2006-11-20;bezerro_ms;bezerro;368.98;170.74
2006-11-20;boi_gordo;boi;55.13;25.51
2006-11-21;frango_congelado;frango;2.31;1.07
2006-11-21;algodao_8_dias;algodao;129.09;59.68
2006-11-21;acucar_cristal_sao_paulo;acucar;36.5;16.88
2006-11-21;frango_resfriado;frango;2.17;1.0
2006-11-21;soja_parana;soja;33.76;15.61
2006-11-21;trigo_parana;trigo;508.09;234.9
2006-11-21;arroz_em_casca;arroz;24.72;11.43
2006-11-21;boi_gordo;boi;55.06;25.45
2006-11-21;cafe_robusta;cafe;204.79;94.68
2006-11-21;soja_paranagua;soja;35.08;16.22
2006-11-21;cafe_arabica;cafe;273.28;126.34
2006-11-21;milho;milho;23.04;10.65
2006-11-21;bezerro_ms;bezerro;369.15;170.67
2006-11-22;trigo_parana;trigo;504.13;232.75
2006-11-22;arroz_em_casca;arroz;24.55;11.34
2006-11-22;frango_congelado;frango;2.3;1.06
2006-11-22;algodao_8_dias;algodao;129.43;59.76
2006-11-22;soja_paranagua;soja;35.0;16.16
2006-11-22;milho;milho;23.29;10.75
2006-11-22;bezerro_ms;bezerro;368.22;170.0
2006-11-22;cafe_robusta;cafe;205.29;94.78
2006-11-22;frango_resfriado;frango;2.14;0.99
2006-11-22;acucar_cristal_sao_paulo;acucar;36.23;16.73
2006-11-22;soja_parana;soja;33.73;15.57
2006-11-22;cafe_arabica;cafe;272.87;125.98
2006-11-22;boi_gordo;boi;54.91;25.35
2006-11-23;soja_paranagua;soja;35.04;16.16
2006-11-23;frango_resfriado;frango;2.15;0.99
2006-11-23;milho;milho;23.58;10.88
2006-11-23;trigo_parana;trigo;502.2;231.64
2006-11-23;bezerro_ms;bezerro;367.98;169.73
2006-11-23;acucar_cristal_sao_paulo;acucar;36.43;16.8
2006-11-23;cafe_robusta;cafe;204.93;94.52
2006-11-23;soja_parana;soja;33.83;15.6
2006-11-23;cafe_arabica;cafe;273.61;126.2
2006-11-23;arroz_em_casca;arroz;24.49;11.3
2006-11-23;frango_congelado;frango;2.31;1.07
2006-11-23;boi_gordo;boi;53.7;24.77
2006-11-23;algodao_8_dias;algodao;129.51;59.74
2006-11-24;etanol_anidro;etanol;0.8527;0.3937
2006-11-24;algodao_8_dias;algodao;129.73;59.78
2006-11-24;trigo_parana;trigo;499.05;229.98
2006-11-24;boi_gordo;boi;53.28;24.55
2006-11-24;cafe_robusta;cafe;205.34;94.63
2006-11-24;etanol_hidratado;etanol;0.7466;0.3448
2006-11-24;soja_parana;soja;33.92;15.63
2006-11-24;cafe_arabica;cafe;273.71;126.14
2006-11-24;frango_resfriado;frango;2.14;0.99
2006-11-24;milho;milho;23.86;10.99
2006-11-24;bezerro_ms;bezerro;367.4;169.31
2006-11-24;etanol_hidratado_outros_fins;etanol;0.8609;0.3975
2006-11-24;acucar_cristal_sao_paulo;acucar;36.44;16.79
2006-11-24;arroz_em_casca;arroz;24.43;11.26
2006-11-24;soja_paranagua;soja;35.04;16.15
2006-11-24;frango_congelado;frango;2.28;1.05
2006-11-27;milho;milho;24.1;11.0
2006-11-27;frango_resfriado;frango;2.14;0.98
2006-11-27;bezerro_ms;bezerro;367.51;167.74
2006-11-27;arroz_em_casca;arroz;24.35;11.12
2006-11-27;boi_gordo;boi;52.6;24.01
2006-11-27;cafe_robusta;cafe;208.18;95.02
2006-11-27;trigo_parana;trigo;499.0;227.75
2006-11-27;acucar_cristal_sao_paulo;acucar;36.24;16.54
2006-11-27;algodao_8_dias;algodao;129.79;59.24
2006-11-27;cafe_arabica;cafe;279.39;127.52
2006-11-27;soja_paranagua;soja;34.73;15.85
2006-11-27;soja_parana;soja;33.95;15.5
2006-11-27;frango_congelado;frango;2.28;1.04
2006-11-28;milho;milho;24.34;11.12
2006-11-28;arroz_em_casca;arroz;24.16;11.04
2006-11-28;boi_gordo;boi;52.35;23.93
2006-11-28;acucar_cristal_sao_paulo;acucar;36.28;16.58
2006-11-28;frango_congelado;frango;2.25;1.03
2006-11-28;frango_resfriado;frango;2.13;0.97
2006-11-28;bezerro_ms;bezerro;367.53;167.97
2006-11-28;algodao_8_dias;algodao;130.54;59.66
2006-11-28;cafe_robusta;cafe;208.48;95.28
2006-11-28;soja_parana;soja;33.88;15.48
2006-11-28;soja_paranagua;soja;34.71;15.87
2006-11-28;cafe_arabica;cafe;285.54;130.5
2006-11-28;trigo_parana;trigo;498.12;227.66
2006-11-29;bezerro_ms;bezerro;367.01;169.21
2006-11-29;frango_congelado;frango;2.25;1.04
2006-11-29;trigo_parana;trigo;496.24;228.79
2006-11-29;arroz_em_casca;arroz;24.12;11.12
2006-11-29;algodao_8_dias;algodao;131.27;60.52
2006-11-29;boi_gordo;boi;52.49;24.2
2006-11-29;soja_paranagua;soja;34.5;15.91
2006-11-29;cafe_robusta;cafe;211.13;97.34
2006-11-29;acucar_cristal_sao_paulo;acucar;36.22;16.7
2006-11-29;soja_parana;soja;33.54;15.46
2006-11-29;frango_resfriado;frango;2.12;0.98
2006-11-29;cafe_arabica;cafe;284.78;131.29
2006-11-29;milho;milho;24.44;11.27
2006-11-30;algodao_8_dias;algodao;131.84;60.92
2006-11-30;cafe_arabica;cafe;286.74;132.51
2006-11-30;cafe_robusta;cafe;208.42;96.31
2006-11-30;acucar_cristal_sao_paulo;acucar;36.45;16.85
2006-11-30;frango_congelado;frango;2.26;1.04
2006-11-30;frango_resfriado;frango;2.12;0.98
2006-11-30;trigo_parana;trigo;496.42;229.4
2006-11-30;arroz_em_casca;arroz;24.16;11.17
2006-11-30;soja_paranagua;soja;34.42;15.9
2006-11-30;milho;milho;24.77;11.45
2006-11-30;boi_gordo;boi;52.59;24.3
2006-11-30;bezerro_ms;bezerro;366.6;169.41
2006-11-30;soja_parana;soja;33.4;15.43
2006-12-01;cafe_robusta;cafe;210.01;96.87
2006-12-01;soja_parana;soja;33.3;15.36
2006-12-01;cafe_arabica;cafe;289.46;133.52
2006-12-01;boi_gordo;boi;52.87;24.39
2006-12-01;etanol_anidro;etanol;0.8489;0.3901
2006-12-01;soja_paranagua;soja;34.35;15.84
2006-12-01;etanol_hidratado;etanol;0.7466;0.3431
2006-12-01;bezerro_ms;bezerro;366.5;169.05
2006-12-01;frango_congelado;frango;2.23;1.03
2006-12-01;milho;milho;24.87;11.47
2006-12-01;frango_resfriado;frango;2.09;0.96
2006-12-01;arroz_em_casca;arroz;24.11;11.12
2006-12-01;algodao_8_dias;algodao;131.89;60.83
2006-12-01;acucar_cristal_sao_paulo;acucar;36.47;16.82
2006-12-01;etanol_hidratado_outros_fins;etanol;0.8531;0.3921
2006-12-01;trigo_parana;trigo;496.06;228.81
2006-12-04;soja_parana;soja;32.79;15.15
2006-12-04;boi_gordo;boi;53.41;24.68
2006-12-04;frango_resfriado;frango;2.09;0.97
2006-12-04;cafe_robusta;cafe;210.85;97.44
2006-12-04;acucar_cristal_sao_paulo;acucar;36.44;16.84
2006-12-04;cafe_arabica;cafe;286.75;132.51
2006-12-04;algodao_8_dias;algodao;131.94;60.97
2006-12-04;frango_congelado;frango;2.23;1.03
2006-12-04;milho;milho;24.9;11.51
2006-12-04;arroz_em_casca;arroz;24.08;11.13
2006-12-04;bezerro_ms;bezerro;366.22;169.23
2006-12-04;soja_paranagua;soja;33.67;15.56
2006-12-04;trigo_parana;trigo;495.1;228.79
2006-12-05;bezerro_ms;bezerro;367.49;170.77
2006-12-05;soja_parana;soja;32.08;14.91
2006-12-05;cafe_arabica;cafe;289.82;134.67
2006-12-05;acucar_cristal_sao_paulo;acucar;36.57;17.0
2006-12-05;soja_paranagua;soja;33.4;15.52
2006-12-05;frango_resfriado;frango;2.08;0.97
2006-12-05;trigo_parana;trigo;492.22;228.73
2006-12-05;algodao_8_dias;algodao;132.06;61.37
2006-12-05;arroz_em_casca;arroz;23.72;11.02
2006-12-05;frango_congelado;frango;2.22;1.03
2006-12-05;boi_gordo;boi;53.94;25.07
2006-12-05;cafe_robusta;cafe;211.84;98.44
2006-12-05;milho;milho;24.95;11.6
2006-12-06;bezerro_ms;bezerro;367.73;171.36
2006-12-06;arroz_em_casca;arroz;23.47;10.94
2006-12-06;milho;milho;25.05;11.67
2006-12-06;algodao_8_dias;algodao;132.31;61.65
2006-12-06;soja_paranagua;soja;33.63;15.67
2006-12-06;cafe_robusta;cafe;213.69;99.58
2006-12-06;cafe_arabica;cafe;288.27;134.33
2006-12-06;acucar_cristal_sao_paulo;acucar;36.51;17.01
2006-12-06;trigo_parana;trigo;489.96;228.31
2006-12-06;soja_parana;soja;31.81;14.82
2006-12-06;boi_gordo;boi;54.33;25.32
2006-12-06;frango_congelado;frango;2.22;1.03
2006-12-06;frango_resfriado;frango;2.08;0.97
2006-12-07;soja_parana;soja;31.56;14.73
2006-12-07;frango_congelado;frango;2.16;1.01
2006-12-07;algodao_8_dias;algodao;132.58;61.87
2006-12-07;boi_gordo;boi;54.83;25.58
2006-12-07;trigo_parana;trigo;490.33;228.81
2006-12-07;acucar_cristal_sao_paulo;acucar;36.55;17.06
2006-12-07;milho;milho;25.0;11.67
2006-12-07;arroz_em_casca;arroz;23.48;10.95
2006-12-07;cafe_arabica;cafe;288.54;134.64
2006-12-07;cafe_robusta;cafe;213.18;99.48
2006-12-07;soja_paranagua;soja;32.83;15.32
2006-12-07;frango_resfriado;frango;2.07;0.97
2006-12-07;bezerro_ms;bezerro;367.64;171.55
2006-12-08;frango_congelado;frango;2.04;0.95
2006-12-08;algodao_8_dias;algodao;133.08;62.19
2006-12-08;soja_paranagua;soja;33.06;15.45
2006-12-08;acucar_cristal_sao_paulo;acucar;36.51;17.06
2006-12-08;frango_resfriado;frango;2.05;0.96
2006-12-08;soja_parana;soja;31.64;14.79
2006-12-08;etanol_hidratado_outros_fins;etanol;0.8583;0.3994
2006-12-08;arroz_em_casca;arroz;23.4;10.93
2006-12-08;etanol_hidratado;etanol;0.7538;0.3508
2006-12-08;bezerro_ms;bezerro;367.13;171.55
2006-12-08;boi_gordo;boi;54.95;25.68
2006-12-08;cafe_arabica;cafe;290.35;135.68
2006-12-08;milho;milho;25.06;11.71
2006-12-08;etanol_anidro;etanol;0.8484;0.3948
2006-12-08;cafe_robusta;cafe;214.12;100.06
2006-12-08;trigo_parana;trigo;484.43;226.37
2006-12-11;arroz_em_casca;arroz;23.29;10.89
2006-12-11;trigo_parana;trigo;486.64;227.61
2006-12-11;acucar_cristal_sao_paulo;acucar;36.66;17.15
2006-12-11;cafe_arabica;cafe;295.14;138.05
2006-12-11;frango_resfriado;frango;2.04;0.95
2006-12-11;milho;milho;25.12;11.75
2006-12-11;soja_parana;soja;31.8;14.88
2006-12-11;bezerro_ms;bezerro;367.23;171.76
2006-12-11;cafe_robusta;cafe;214.96;100.54
2006-12-11;frango_congelado;frango;2.0;0.94
2006-12-11;algodao_8_dias;algodao;133.12;62.26
2006-12-11;soja_paranagua;soja;33.14;15.5
2006-12-11;boi_gordo;boi;54.97;25.71
2006-12-12;cafe_robusta;cafe;215.07;99.94
2006-12-12;frango_resfriado;frango;2.05;0.95
2006-12-12;boi_gordo;boi;54.31;25.24
2006-12-12;frango_congelado;frango;2.0;0.93
2006-12-12;bezerro_ms;bezerro;367.04;170.56
2006-12-12;soja_parana;soja;31.88;14.81
2006-12-12;acucar_cristal_sao_paulo;acucar;36.85;17.13
2006-12-12;algodao_8_dias;algodao;133.48;62.03
2006-12-12;soja_paranagua;soja;33.12;15.39
2006-12-12;arroz_em_casca;arroz;23.06;10.72
2006-12-12;milho;milho;25.13;11.68
2006-12-12;trigo_parana;trigo;484.17;224.98
2006-12-12;cafe_arabica;cafe;293.38;136.33
2006-12-13;boi_gordo;boi;54.0;25.16
2006-12-13;soja_paranagua;soja;32.87;15.32
2006-12-13;cafe_robusta;cafe;217.01;101.12
2006-12-13;frango_resfriado;frango;2.03;0.95
2006-12-13;trigo_parana;trigo;482.91;225.03
2006-12-13;acucar_cristal_sao_paulo;acucar;36.99;17.24
2006-12-13;frango_congelado;frango;2.0;0.93
2006-12-13;arroz_em_casca;arroz;23.05;10.74
2006-12-13;bezerro_ms;bezerro;365.99;170.55
2006-12-13;soja_parana;soja;31.73;14.79
2006-12-13;milho;milho;25.11;11.7
2006-12-13;cafe_arabica;cafe;295.82;137.85
2006-12-13;algodao_8_dias;algodao;134.18;62.53
2006-12-14;bezerro_ms;bezerro;365.38;170.1
2006-12-14;trigo_parana;trigo;480.74;223.81
2006-12-14;arroz_em_casca;arroz;23.03;10.72
2006-12-14;milho;milho;25.22;11.74
2006-12-14;boi_gordo;boi;53.8;25.04
2006-12-14;acucar_cristal_sao_paulo;acucar;37.04;17.24
2006-12-14;frango_congelado;frango;2.0;0.93
2006-12-14;algodao_8_dias;algodao;134.36;62.55
2006-12-14;soja_paranagua;soja;33.25;15.48
2006-12-14;cafe_robusta;cafe;217.35;101.19
2006-12-14;cafe_arabica;cafe;295.04;137.35
2006-12-14;soja_parana;soja;31.81;14.81
2006-12-14;frango_resfriado;frango;2.04;0.95
2006-12-15;cafe_robusta;cafe;219.28;102.14
2006-12-15;bezerro_ms;bezerro;365.18;170.09
2006-12-15;frango_resfriado;frango;2.02;0.94
2006-12-15;frango_congelado;frango;2.0;0.93
2006-12-15;milho;milho;25.12;11.7
2006-12-15;soja_paranagua;soja;33.33;15.53
2006-12-15;boi_gordo;boi;53.36;24.85
2006-12-15;acucar_cristal_sao_paulo;acucar;36.92;17.19
2006-12-15;etanol_anidro;etanol;0.8571;0.3994
2006-12-15;algodao_8_dias;algodao;134.58;62.68
2006-12-15;etanol_hidratado;etanol;0.7678;0.3578
2006-12-15;trigo_parana;trigo;480.71;223.9
2006-12-15;etanol_hidratado_outros_fins;etanol;0.8616;0.4014
2006-12-15;cafe_arabica;cafe;290.53;135.32
2006-12-15;soja_parana;soja;31.7;14.76
2006-12-15;arroz_em_casca;arroz;23.06;10.74
2006-12-18;cafe_arabica;cafe;290.69;135.27
2006-12-18;soja_paranagua;soja;33.38;15.53
2006-12-18;milho;milho;25.03;11.65
2006-12-18;arroz_em_casca;arroz;23.01;10.71
2006-12-18;boi_gordo;boi;52.91;24.62
2006-12-18;cafe_robusta;cafe;218.25;101.56
2006-12-18;acucar_cristal_sao_paulo;acucar;36.83;17.14
2006-12-18;soja_parana;soja;31.69;14.74
2006-12-18;frango_congelado;frango;2.0;0.93
2006-12-18;frango_resfriado;frango;2.02;0.94
2006-12-18;algodao_8_dias;algodao;134.63;62.65
2006-12-18;trigo_parana;trigo;478.3;222.57
2006-12-18;bezerro_ms;bezerro;364.89;169.8
2006-12-19;cafe_robusta;cafe;217.45;100.95
2006-12-19;frango_resfriado;frango;2.04;0.94
2006-12-19;cafe_arabica;cafe;287.68;133.56
2006-12-19;algodao_8_dias;algodao;134.73;62.32
2006-12-19;trigo_parana;trigo;478.63;221.38
2006-12-19;soja_paranagua;soja;33.0;15.26
2006-12-19;milho;milho;25.01;11.57
2006-12-19;boi_gordo;boi;52.67;24.36
2006-12-19;soja_parana;soja;31.59;14.61
2006-12-19;arroz_em_casca;arroz;22.97;10.63
2006-12-19;frango_congelado;frango;2.0;0.93
2006-12-19;bezerro_ms;bezerro;363.49;168.13
2006-12-19;acucar_cristal_sao_paulo;acucar;37.04;17.13
2006-12-20;frango_congelado;frango;2.0;0.93
2006-12-20;milho;milho;24.95;11.56
2006-12-20;soja_paranagua;soja;33.17;15.37
2006-12-20;arroz_em_casca;arroz;22.91;10.62
2006-12-20;boi_gordo;boi;52.52;24.34
2006-12-20;bezerro_ms;bezerro;363.43;168.41
2006-12-20;cafe_arabica;cafe;293.2;135.87
2006-12-20;trigo_parana;trigo;478.06;221.53
2006-12-20;algodao_8_dias;algodao;134.75;62.44
2006-12-20;cafe_robusta;cafe;218.88;101.43
2006-12-20;acucar_cristal_sao_paulo;acucar;36.97;17.13
2006-12-20;soja_parana;soja;31.9;14.78
2006-12-20;frango_resfriado;frango;2.05;0.95
2006-12-21;trigo_parana;trigo;473.75;219.63
2006-12-21;arroz_em_casca;arroz;22.79;10.57
2006-12-21;boi_gordo;boi;52.52;24.35
2006-12-21;frango_congelado;frango;2.01;0.93
2006-12-21;acucar_cristal_sao_paulo;acucar;37.07;17.18
2006-12-21;bezerro_ms;bezerro;363.32;168.44
2006-12-21;cafe_arabica;cafe;290.11;134.5
2006-12-21;soja_paranagua;soja;33.2;15.39
2006-12-21;soja_parana;soja;31.86;14.77
2006-12-21;frango_resfriado;frango;2.06;0.96
2006-12-21;cafe_robusta;cafe;219.98;101.99
2006-12-21;milho;milho;24.86;11.53
2006-12-21;algodao_8_dias;algodao;134.79;62.49
2006-12-22;cafe_robusta;cafe;219.95;102.45
2006-12-22;cafe_arabica;cafe;290.32;135.22
2006-12-22;bezerro_ms;bezerro;362.81;168.98
2006-12-22;boi_gordo;boi;52.59;24.49
2006-12-22;trigo_parana;trigo;477.69;222.49
2006-12-22;soja_parana;soja;31.66;14.75
2006-12-22;acucar_cristal_sao_paulo;acucar;36.9;17.19
2006-12-22;milho;milho;24.78;11.54
2006-12-22;arroz_em_casca;arroz;22.78;10.61
2006-12-22;etanol_hidratado;etanol;0.8059999999999999;0.3741
2006-12-22;algodao_8_dias;algodao;134.78;62.78
2006-12-22;frango_resfriado;frango;2.13;0.99
2006-12-22;etanol_anidro;etanol;0.8543;0.3965
2006-12-22;etanol_hidratado_outros_fins;etanol;0.8768;0.40700000000000003
2006-12-22;frango_congelado;frango;2.08;0.97
2006-12-22;soja_paranagua;soja;33.0;15.37
2006-12-26;soja_paranagua;soja;33.5;15.63
2006-12-26;bezerro_ms;bezerro;362.73;169.18
2006-12-26;acucar_cristal_sao_paulo;acucar;36.91;17.21
2006-12-26;frango_resfriado;frango;2.13;0.99
2006-12-26;milho;milho;24.65;11.5
2006-12-26;soja_parana;soja;31.89;14.87
2006-12-26;cafe_arabica;cafe;293.34;136.82
2006-12-26;frango_congelado;frango;2.08;0.97
2006-12-26;boi_gordo;boi;52.69;24.58
2006-12-26;cafe_robusta;cafe;218.88;102.09
2006-12-26;arroz_em_casca;arroz;22.76;10.62
2006-12-26;algodao_8_dias;algodao;134.78;62.86
2006-12-26;trigo_parana;trigo;477.92;222.91
2006-12-27;bezerro_ms;bezerro;362.64;168.98
2006-12-27;cafe_arabica;cafe;293.46;136.75
2006-12-27;cafe_robusta;cafe;221.47;103.2
2006-12-27;boi_gordo;boi;52.71;24.56
2006-12-27;soja_parana;soja;31.98;14.9
2006-12-27;acucar_cristal_sao_paulo;acucar;36.78;17.14
2006-12-27;frango_congelado;frango;2.07;0.96
2006-12-27;soja_paranagua;soja;33.57;15.64
2006-12-27;milho;milho;24.68;11.5
2006-12-27;trigo_parana;trigo;477.0;222.27
2006-12-27;algodao_8_dias;algodao;134.8;62.81
2006-12-27;arroz_em_casca;arroz;22.81;10.63
2006-12-27;frango_resfriado;frango;2.14;1.0
2006-12-28;cafe_arabica;cafe;293.8;137.55
2006-12-28;milho;milho;24.74;11.58
2006-12-28;frango_resfriado;frango;2.15;1.01
2006-12-28;acucar_cristal_sao_paulo;acucar;36.83;17.24
2006-12-28;trigo_parana;trigo;474.17;221.99
2006-12-28;soja_parana;soja;31.99;14.98
2006-12-28;boi_gordo;boi;52.79;24.72
2006-12-28;etanol_hidratado_outros_fins;etanol;0.8809;0.4112
2006-12-28;etanol_anidro;etanol;0.8659;0.4043
2006-12-28;soja_paranagua;soja;33.5;15.68
2006-12-28;bezerro_ms;bezerro;362.6;169.76
2006-12-28;arroz_em_casca;arroz;22.71;10.63
2006-12-28;algodao_8_dias;algodao;134.84;63.13
2006-12-28;etanol_hidratado;etanol;0.843;0.3936
2006-12-28;frango_congelado;frango;2.08;0.97
2006-12-28;cafe_robusta;cafe;219.78;102.89
2007-01-02;cafe_robusta;cafe;221.61;104.0
2007-01-02;soja_parana;soja;31.95;14.99
2007-01-02;frango_congelado;frango;2.08;0.98
2007-01-02;milho;milho;24.8;11.64
2007-01-02;bezerro_ms;bezerro;362.01;169.88
2007-01-02;soja_paranagua;soja;34.0;15.95
2007-01-02;frango_resfriado;frango;2.14;1.0
2007-01-02;boi_gordo;boi;53.03;24.89
2007-01-02;cafe_arabica;cafe;292.21;137.12
2007-01-02;acucar_cristal_sao_paulo;acucar;36.73;17.24
2007-01-02;arroz_em_casca;arroz;22.53;10.57
2007-01-02;trigo_parana;trigo;469.71;220.42
2007-01-02;algodao_8_dias;algodao;134.84;63.28
2007-01-03;boi_gordo;boi;53.09;24.81
2007-01-03;milho;milho;24.8;11.59
2007-01-03;algodao_8_dias;algodao;134.88;63.03
2007-01-03;bezerro_ms;bezerro;362.15;169.23
2007-01-03;arroz_em_casca;arroz;22.46;10.5
2007-01-03;cafe_robusta;cafe;220.53;103.05
2007-01-03;acucar_cristal_sao_paulo;acucar;36.68;17.14
2007-01-03;frango_congelado;frango;2.14;1.0
2007-01-03;frango_resfriado;frango;2.16;1.01
2007-01-03;soja_paranagua;soja;33.5;15.65
2007-01-03;cafe_arabica;cafe;287.95;134.55
2007-01-03;trigo_parana;trigo;475.36;222.13
2007-01-03;soja_parana;soja;31.97;14.94
2007-01-04;frango_resfriado;frango;2.17;1.01
2007-01-04;soja_paranagua;soja;33.67;15.7
2007-01-04;frango_congelado;frango;2.15;1.0
2007-01-04;trigo_parana;trigo;477.08;222.52
2007-01-04;cafe_arabica;cafe;291.39;135.91
2007-01-04;milho;milho;24.91;11.62
2007-01-04;bezerro_ms;bezerro;362.44;169.05
2007-01-04;soja_parana;soja;31.8;14.83
2007-01-04;algodao_8_dias;algodao;135.03;62.98
2007-01-04;boi_gordo;boi;53.15;24.79
2007-01-04;arroz_em_casca;arroz;22.44;10.47
2007-01-04;acucar_cristal_sao_paulo;acucar;36.58;17.06
2007-01-04;cafe_robusta;cafe;220.37;102.78
2007-01-05;algodao_8_dias;algodao;135.31;62.88
2007-01-05;cafe_arabica;cafe;282.56;131.3
2007-01-05;etanol_hidratado_outros_fins;etanol;0.9394;0.4386
